"ust_kategori","tarimsal_alt_grup","il_kod","il_adi","ilce_kod","ilce_adi","period","duzey_kodu","duzey_tip","y2021","y2022","y2023","y2024","il_ilce_adi"
Tarýmsal Üretim,Diðer,34,Ýstanbul,2003,Avcýlar,yillik,2003,4,84,88,88,86,Ýstanbul Avcýlar
Tarýmsal Üretim,Örtüaltý sebzeler,34,Ýstanbul,2003,Avcýlar,yillik,2003,4,0,8,8,8,Ýstanbul Avcýlar
Tarýmsal Üretim,Sebzeler,34,Ýstanbul,2003,Avcýlar,yillik,2003,4,0,12,12,12,Ýstanbul Avcýlar
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,34,Ýstanbul,2003,Avcýlar,yillik,2003,4,8,11,12,8,Ýstanbul Avcýlar
Tarýmsal Üretim,Diðer,34,Ýstanbul,2004,Baðcýlar,yillik,2004,4,72,68,77,75,Ýstanbul Baðcýlar
Tarýmsal Üretim,Diðer,34,Ýstanbul,2005,Bahçelievler,yillik,2005,4,73,68,73,74,Ýstanbul Bahçelievler
Tarýmsal Üretim,Diðer,34,Ýstanbul,2010,Güngören,yillik,2010,4,72,68,72,73,Ýstanbul Güngören
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",34,Ýstanbul,2010,Güngören,yillik,2010,4,0,0,0,0,Ýstanbul Güngören
Tarýmsal Üretim,Örtüaltý meyveler,34,Ýstanbul,2010,Güngören,yillik,2010,4,0,0,0,0,Ýstanbul Güngören
Tarýmsal Üretim,Örtüaltý sebzeler,34,Ýstanbul,2010,Güngören,yillik,2010,4,0,0,0,0,Ýstanbul Güngören
Tarýmsal Üretim,Sebzeler,34,Ýstanbul,2010,Güngören,yillik,2010,4,0,0,0,0,Ýstanbul Güngören
Tarýmsal Üretim,Diðer,34,Ýstanbul,2012,Maltepe,yillik,2012,4,81,83,82,82,Ýstanbul Maltepe
Tarýmsal Üretim,Örtüaltý sebzeler,34,Ýstanbul,2012,Maltepe,yillik,2012,4,0,8,6,8,Ýstanbul Maltepe
Tarýmsal Üretim,Sebzeler,34,Ýstanbul,2012,Maltepe,yillik,2012,4,0,8,8,8,Ýstanbul Maltepe
Tarýmsal Üretim,Diðer,34,Ýstanbul,2014,Sultanbeyli,yillik,2014,4,77,72,73,72,Ýstanbul Sultanbeyli
Tarýmsal Üretim,Sebzeler,34,Ýstanbul,2014,Sultanbeyli,yillik,2014,4,1,1,1,1,Ýstanbul Sultanbeyli
Tarýmsal Üretim,Diðer,34,Ýstanbul,2015,Tuzla,yillik,2015,4,128,125,123,124,Ýstanbul Tuzla
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",34,Ýstanbul,2015,Tuzla,yillik,2015,4,10,10,10,10,Ýstanbul Tuzla
Tarýmsal Üretim,Örtüaltý sebzeler,34,Ýstanbul,2015,Tuzla,yillik,2015,4,10,18,22,22,Ýstanbul Tuzla
Tarýmsal Üretim,Örtüaltý süs bitkileri,34,Ýstanbul,2015,Tuzla,yillik,2015,4,14,14,14,14,Ýstanbul Tuzla
Tarýmsal Üretim,Sebzeler,34,Ýstanbul,2015,Tuzla,yillik,2015,4,36,40,40,40,Ýstanbul Tuzla
Tarýmsal Üretim,Süs bitkileri,34,Ýstanbul,2015,Tuzla,yillik,2015,4,16,16,16,16,Ýstanbul Tuzla
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,34,Ýstanbul,2015,Tuzla,yillik,2015,4,23,23,23,23,Ýstanbul Tuzla
Tarýmsal Üretim,Diðer,34,Ýstanbul,2016,Esenler,yillik,2016,4,72,67,73,72,Ýstanbul Esenler
Tarýmsal Üretim,Diðer,34,Ýstanbul,2048,Arnavutköy,yillik,2048,4,173,167,166,167,Ýstanbul Arnavutköy
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",34,Ýstanbul,2048,Arnavutköy,yillik,2048,4,90,90,120,120,Ýstanbul Arnavutköy
Tarýmsal Üretim,Örtüaltý sebzeler,34,Ýstanbul,2048,Arnavutköy,yillik,2048,4,24,22,22,22,Ýstanbul Arnavutköy
Tarýmsal Üretim,Sebzeler,34,Ýstanbul,2048,Arnavutköy,yillik,2048,4,63,63,58,56,Ýstanbul Arnavutköy
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,34,Ýstanbul,2048,Arnavutköy,yillik,2048,4,79,71,71,67,Ýstanbul Arnavutköy
Tarýmsal Üretim,Diðer,34,Ýstanbul,2049,Ataþehir,yillik,2049,4,72,67,72,73,Ýstanbul Ataþehir
Tarýmsal Üretim,Diðer,34,Ýstanbul,2050,Baþakþehir,yillik,2050,4,126,118,117,121,Ýstanbul Baþakþehir
Tarýmsal Üretim,Sebzeler,34,Ýstanbul,2050,Baþakþehir,yillik,2050,4,8,14,12,12,Ýstanbul Baþakþehir
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,34,Ýstanbul,2050,Baþakþehir,yillik,2050,4,19,15,15,15,Ýstanbul Baþakþehir
Tarýmsal Üretim,Diðer,34,Ýstanbul,2051,Beylikdüzü,yillik,2051,4,90,85,83,83,Ýstanbul Beylikdüzü
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",34,Ýstanbul,2051,Beylikdüzü,yillik,2051,4,60,60,60,60,Ýstanbul Beylikdüzü
Tarýmsal Üretim,Sebzeler,34,Ýstanbul,2051,Beylikdüzü,yillik,2051,4,6,6,4,4,Ýstanbul Beylikdüzü
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,34,Ýstanbul,2051,Beylikdüzü,yillik,2051,4,7,7,7,7,Ýstanbul Beylikdüzü
Tarýmsal Üretim,Diðer,34,Ýstanbul,2052,Çekmeköy,yillik,2052,4,93,95,100,100,Ýstanbul Çekmeköy
Tarýmsal Üretim,Örtüaltý sebzeler,34,Ýstanbul,2052,Çekmeköy,yillik,2052,4,16,18,22,22,Ýstanbul Çekmeköy
Tarýmsal Üretim,Örtüaltý süs bitkileri,34,Ýstanbul,2052,Çekmeköy,yillik,2052,4,2,2,2,2,Ýstanbul Çekmeköy
Tarýmsal Üretim,Sebzeler,34,Ýstanbul,2052,Çekmeköy,yillik,2052,4,31,33,35,35,Ýstanbul Çekmeköy
Tarýmsal Üretim,Süs bitkileri,34,Ýstanbul,2052,Çekmeköy,yillik,2052,4,2,2,2,2,Ýstanbul Çekmeköy
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,34,Ýstanbul,2052,Çekmeköy,yillik,2052,4,0,12,20,20,Ýstanbul Çekmeköy
Tarýmsal Üretim,Diðer,34,Ýstanbul,2053,Esenyurt,yillik,2053,4,78,72,78,78,Ýstanbul Esenyurt
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,34,Ýstanbul,2053,Esenyurt,yillik,2053,4,4,4,4,4,Ýstanbul Esenyurt
Tarýmsal Üretim,Diðer,34,Ýstanbul,2054,Sancaktepe,yillik,2054,4,100,94,101,108,Ýstanbul Sancaktepe
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",34,Ýstanbul,2054,Sancaktepe,yillik,2054,4,5,5,15,15,Ýstanbul Sancaktepe
Tarýmsal Üretim,Örtüaltý süs bitkileri,34,Ýstanbul,2054,Sancaktepe,yillik,2054,4,6,4,4,2,Ýstanbul Sancaktepe
Tarýmsal Üretim,Sebzeler,34,Ýstanbul,2054,Sancaktepe,yillik,2054,4,0,4,4,4,Ýstanbul Sancaktepe
Tarýmsal Üretim,Süs bitkileri,34,Ýstanbul,2054,Sancaktepe,yillik,2054,4,4,2,2,2,Ýstanbul Sancaktepe
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,34,Ýstanbul,2054,Sancaktepe,yillik,2054,4,4,4,8,8,Ýstanbul Sancaktepe
Tarýmsal Üretim,Diðer,34,Ýstanbul,2055,Sultangazi,yillik,2055,4,76,69,75,74,Ýstanbul Sultangazi
Tarýmsal Üretim,Diðer,35,Ýzmir,1128,Aliaða,yillik,1128,4,165,174,177,172,Ýzmir Aliaða
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",35,Ýzmir,1128,Aliaða,yillik,1128,4,45,45,55,55,Ýzmir Aliaða
Tarýmsal Üretim,Sebzeler,35,Ýzmir,1128,Aliaða,yillik,1128,4,12,22,20,20,Ýzmir Aliaða
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,35,Ýzmir,1128,Aliaða,yillik,1128,4,42,46,46,50,Ýzmir Aliaða
Tarýmsal Üretim,Diðer,35,Ýzmir,1178,Bayýndýr,yillik,1178,4,188,184,183,182,Ýzmir Bayýndýr
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",35,Ýzmir,1178,Bayýndýr,yillik,1178,4,105,120,120,120,Ýzmir Bayýndýr
Tarýmsal Üretim,Örtüaltý meyveler,35,Ýzmir,1178,Bayýndýr,yillik,1178,4,0,4,4,4,Ýzmir Bayýndýr
Tarýmsal Üretim,Örtüaltý süs bitkileri,35,Ýzmir,1178,Bayýndýr,yillik,1178,4,6,6,6,6,Ýzmir Bayýndýr
Tarýmsal Üretim,Sebzeler,35,Ýzmir,1178,Bayýndýr,yillik,1178,4,58,60,60,60,Ýzmir Bayýndýr
Tarýmsal Üretim,Süs bitkileri,35,Ýzmir,1178,Bayýndýr,yillik,1178,4,4,4,4,4,Ýzmir Bayýndýr
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,35,Ýzmir,1178,Bayýndýr,yillik,1178,4,59,63,63,63,Ýzmir Bayýndýr
Tarýmsal Üretim,Diðer,35,Ýzmir,1181,Bergama,yillik,1181,4,222,235,239,237,Ýzmir Bergama
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",35,Ýzmir,1181,Bergama,yillik,1181,4,110,110,110,110,Ýzmir Bergama
Tarýmsal Üretim,Örtüaltý sebzeler,35,Ýzmir,1181,Bergama,yillik,1181,4,6,6,8,8,Ýzmir Bergama
Tarýmsal Üretim,Sebzeler,35,Ýzmir,1181,Bergama,yillik,1181,4,82,80,76,76,Ýzmir Bergama
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,35,Ýzmir,1181,Bergama,yillik,1181,4,90,98,86,98,Ýzmir Bergama
Tarýmsal Üretim,Diðer,35,Ýzmir,1203,Bornova,yillik,1203,4,147,141,139,142,Ýzmir Bornova
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",35,Ýzmir,1203,Bornova,yillik,1203,4,85,80,80,80,Ýzmir Bornova
Tarýmsal Üretim,Sebzeler,35,Ýzmir,1203,Bornova,yillik,1203,4,26,28,28,28,Ýzmir Bornova
Tarýmsal Üretim,Süs bitkileri,35,Ýzmir,1203,Bornova,yillik,1203,4,2,2,2,0,Ýzmir Bornova
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,35,Ýzmir,1203,Bornova,yillik,1203,4,11,23,23,23,Ýzmir Bornova
Tarýmsal Üretim,Diðer,35,Ýzmir,1251,Çeþme,yillik,1251,4,138,131,132,133,Ýzmir Çeþme
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",35,Ýzmir,1251,Çeþme,yillik,1251,4,115,115,110,110,Ýzmir Çeþme
Tarýmsal Üretim,Örtüaltý sebzeler,35,Ýzmir,1251,Çeþme,yillik,1251,4,2,2,0,0,Ýzmir Çeþme
Tarýmsal Üretim,Sebzeler,35,Ýzmir,1251,Çeþme,yillik,1251,4,58,58,58,58,Ýzmir Çeþme
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,35,Ýzmir,1251,Çeþme,yillik,1251,4,35,35,35,35,Ýzmir Çeþme
Tarýmsal Üretim,Diðer,35,Ýzmir,1280,Dikili,yillik,1280,4,202,194,182,191,Ýzmir Dikili
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",35,Ýzmir,1280,Dikili,yillik,1280,4,110,110,110,110,Ýzmir Dikili
Tarýmsal Üretim,Örtüaltý meyveler,35,Ýzmir,1280,Dikili,yillik,1280,4,4,6,6,6,Ýzmir Dikili
Tarýmsal Üretim,Örtüaltý sebzeler,35,Ýzmir,1280,Dikili,yillik,1280,4,2,2,2,2,Ýzmir Dikili
Tarýmsal Üretim,Örtüaltý süs bitkileri,35,Ýzmir,1280,Dikili,yillik,1280,4,0,0,4,4,Ýzmir Dikili
Tarýmsal Üretim,Sebzeler,35,Ýzmir,1280,Dikili,yillik,1280,4,54,54,52,46,Ýzmir Dikili
Tarýmsal Üretim,Süs bitkileri,35,Ýzmir,1280,Dikili,yillik,1280,4,0,0,4,4,Ýzmir Dikili
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,35,Ýzmir,1280,Dikili,yillik,1280,4,70,74,66,70,Ýzmir Dikili
Tarýmsal Üretim,Diðer,35,Ýzmir,1334,Foça,yillik,1334,4,201,201,201,219,Ýzmir Foça
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",35,Ýzmir,1334,Foça,yillik,1334,4,85,85,85,85,Ýzmir Foça
Tarýmsal Üretim,Sebzeler,35,Ýzmir,1334,Foça,yillik,1334,4,53,53,35,35,Ýzmir Foça
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,35,Ýzmir,1334,Foça,yillik,1334,4,42,66,66,66,Ýzmir Foça
Tarýmsal Üretim,Diðer,35,Ýzmir,1432,Karaburun,yillik,1432,4,140,134,133,135,Ýzmir Karaburun
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",35,Ýzmir,1432,Karaburun,yillik,1432,4,105,100,100,95,Ýzmir Karaburun
Tarýmsal Üretim,Sebzeler,35,Ýzmir,1432,Karaburun,yillik,1432,4,20,16,12,12,Ýzmir Karaburun
Tarýmsal Üretim,Süs bitkileri,35,Ýzmir,1432,Karaburun,yillik,1432,4,4,4,4,4,Ýzmir Karaburun
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,35,Ýzmir,1432,Karaburun,yillik,1432,4,7,7,7,7,Ýzmir Karaburun
Tarýmsal Üretim,Diðer,35,Ýzmir,1448,Karþýyaka,yillik,1448,4,95,90,92,87,Ýzmir Karþýyaka
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",35,Ýzmir,1448,Karþýyaka,yillik,1448,4,55,50,50,50,Ýzmir Karþýyaka
Tarýmsal Üretim,Sebzeler,35,Ýzmir,1448,Karþýyaka,yillik,1448,4,16,18,24,24,Ýzmir Karþýyaka
Tarýmsal Üretim,Diðer,35,Ýzmir,1461,Kemalpaþa,yillik,1461,4,168,163,164,164,Ýzmir Kemalpaþa
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",35,Ýzmir,1461,Kemalpaþa,yillik,1461,4,100,120,120,120,Ýzmir Kemalpaþa
Tarýmsal Üretim,Örtüaltý meyveler,35,Ýzmir,1461,Kemalpaþa,yillik,1461,4,0,2,2,2,Ýzmir Kemalpaþa
Tarýmsal Üretim,Örtüaltý sebzeler,35,Ýzmir,1461,Kemalpaþa,yillik,1461,4,0,0,2,2,Ýzmir Kemalpaþa
Tarýmsal Üretim,Sebzeler,35,Ýzmir,1461,Kemalpaþa,yillik,1461,4,58,63,63,61,Ýzmir Kemalpaþa
Tarýmsal Üretim,Süs bitkileri,35,Ýzmir,1461,Kemalpaþa,yillik,1461,4,2,2,2,2,Ýzmir Kemalpaþa
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,35,Ýzmir,1461,Kemalpaþa,yillik,1461,4,43,47,35,35,Ýzmir Kemalpaþa
Tarýmsal Üretim,Diðer,35,Ýzmir,1467,Kýnýk,yillik,1467,4,192,185,186,186,Ýzmir Kýnýk
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",35,Ýzmir,1467,Kýnýk,yillik,1467,4,120,120,120,120,Ýzmir Kýnýk
Tarýmsal Üretim,Örtüaltý sebzeler,35,Ýzmir,1467,Kýnýk,yillik,1467,4,2,2,0,0,Ýzmir Kýnýk
Tarýmsal Üretim,Sebzeler,35,Ýzmir,1467,Kýnýk,yillik,1467,4,40,42,40,40,Ýzmir Kýnýk
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,35,Ýzmir,1467,Kýnýk,yillik,1467,4,58,58,58,58,Ýzmir Kýnýk
Tarýmsal Üretim,Diðer,35,Ýzmir,1477,Kiraz,yillik,1477,4,180,155,156,164,Ýzmir Kiraz
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",35,Ýzmir,1477,Kiraz,yillik,1477,4,80,80,80,80,Ýzmir Kiraz
Tarýmsal Üretim,Sebzeler,35,Ýzmir,1477,Kiraz,yillik,1477,4,34,34,34,36,Ýzmir Kiraz
Tarýmsal Üretim,Süs bitkileri,35,Ýzmir,1477,Kiraz,yillik,1477,4,4,4,4,4,Ýzmir Kiraz
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,35,Ýzmir,1477,Kiraz,yillik,1477,4,43,47,47,67,Ýzmir Kiraz
Tarýmsal Üretim,Diðer,35,Ýzmir,1521,Menemen,yillik,1521,4,223,219,214,213,Ýzmir Menemen
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",35,Ýzmir,1521,Menemen,yillik,1521,4,125,130,130,130,Ýzmir Menemen
Tarýmsal Üretim,Örtüaltý meyveler,35,Ýzmir,1521,Menemen,yillik,1521,4,6,6,6,6,Ýzmir Menemen
Tarýmsal Üretim,Örtüaltý sebzeler,35,Ýzmir,1521,Menemen,yillik,1521,4,10,10,24,24,Ýzmir Menemen
Tarýmsal Üretim,Sebzeler,35,Ýzmir,1521,Menemen,yillik,1521,4,68,74,74,74,Ýzmir Menemen
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,35,Ýzmir,1521,Menemen,yillik,1521,4,54,58,62,62,Ýzmir Menemen
Tarýmsal Üretim,Diðer,35,Ýzmir,1563,Ödemiþ,yillik,1563,4,181,188,188,175,Ýzmir Ödemiþ
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",35,Ýzmir,1563,Ödemiþ,yillik,1563,4,115,115,120,120,Ýzmir Ödemiþ
Tarýmsal Üretim,Örtüaltý süs bitkileri,35,Ýzmir,1563,Ödemiþ,yillik,1563,4,6,6,6,6,Ýzmir Ödemiþ
Tarýmsal Üretim,Sebzeler,35,Ýzmir,1563,Ödemiþ,yillik,1563,4,62,58,48,44,Ýzmir Ödemiþ
Tarýmsal Üretim,Süs bitkileri,35,Ýzmir,1563,Ödemiþ,yillik,1563,4,2,2,2,2,Ýzmir Ödemiþ
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,35,Ýzmir,1563,Ödemiþ,yillik,1563,4,39,58,66,55,Ýzmir Ödemiþ
Tarýmsal Üretim,Diðer,35,Ýzmir,1611,Seferihisar,yillik,1611,4,152,141,145,140,Ýzmir Seferihisar
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",35,Ýzmir,1611,Seferihisar,yillik,1611,4,145,145,135,130,Ýzmir Seferihisar
Tarýmsal Üretim,Örtüaltý sebzeler,35,Ýzmir,1611,Seferihisar,yillik,1611,4,14,14,12,12,Ýzmir Seferihisar
Tarýmsal Üretim,Örtüaltý süs bitkileri,35,Ýzmir,1611,Seferihisar,yillik,1611,4,12,12,12,12,Ýzmir Seferihisar
Tarýmsal Üretim,Sebzeler,35,Ýzmir,1611,Seferihisar,yillik,1611,4,73,73,71,31,Ýzmir Seferihisar
Tarýmsal Üretim,Süs bitkileri,35,Ýzmir,1611,Seferihisar,yillik,1611,4,14,12,12,12,Ýzmir Seferihisar
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,35,Ýzmir,1611,Seferihisar,yillik,1611,4,63,59,55,43,Ýzmir Seferihisar
Tarýmsal Üretim,Diðer,35,Ýzmir,1612,Selçuk,yillik,1612,4,175,182,190,190,Ýzmir Selçuk
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",35,Ýzmir,1612,Selçuk,yillik,1612,4,95,115,115,115,Ýzmir Selçuk
Tarýmsal Üretim,Örtüaltý meyveler,35,Ýzmir,1612,Selçuk,yillik,1612,4,2,2,2,2,Ýzmir Selçuk
Tarýmsal Üretim,Sebzeler,35,Ýzmir,1612,Selçuk,yillik,1612,4,52,54,54,54,Ýzmir Selçuk
Tarýmsal Üretim,Süs bitkileri,35,Ýzmir,1612,Selçuk,yillik,1612,4,2,2,2,2,Ýzmir Selçuk
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,35,Ýzmir,1612,Selçuk,yillik,1612,4,54,62,66,62,Ýzmir Selçuk
Tarýmsal Üretim,Diðer,35,Ýzmir,1677,Tire,yillik,1677,4,204,185,184,184,Ýzmir Tire
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",35,Ýzmir,1677,Tire,yillik,1677,4,130,85,85,85,Ýzmir Tire
Tarýmsal Üretim,Örtüaltý süs bitkileri,35,Ýzmir,1677,Tire,yillik,1677,4,6,4,4,4,Ýzmir Tire
Tarýmsal Üretim,Sebzeler,35,Ýzmir,1677,Tire,yillik,1677,4,62,38,38,38,Ýzmir Tire
Tarýmsal Üretim,Süs bitkileri,35,Ýzmir,1677,Tire,yillik,1677,4,2,2,2,2,Ýzmir Tire
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,35,Ýzmir,1677,Tire,yillik,1677,4,62,66,66,66,Ýzmir Tire
Tarýmsal Üretim,Diðer,35,Ýzmir,1682,Torbalý,yillik,1682,4,213,208,203,199,Ýzmir Torbalý
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",35,Ýzmir,1682,Torbalý,yillik,1682,4,105,105,90,95,Ýzmir Torbalý
Tarýmsal Üretim,Örtüaltý meyveler,35,Ýzmir,1682,Torbalý,yillik,1682,4,2,2,2,4,Ýzmir Torbalý
Tarýmsal Üretim,Örtüaltý sebzeler,35,Ýzmir,1682,Torbalý,yillik,1682,4,18,18,18,22,Ýzmir Torbalý
Tarýmsal Üretim,Örtüaltý süs bitkileri,35,Ýzmir,1682,Torbalý,yillik,1682,4,6,6,6,6,Ýzmir Torbalý
Tarýmsal Üretim,Sebzeler,35,Ýzmir,1682,Torbalý,yillik,1682,4,70,70,70,70,Ýzmir Torbalý
Tarýmsal Üretim,Süs bitkileri,35,Ýzmir,1682,Torbalý,yillik,1682,4,4,4,4,4,Ýzmir Torbalý
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,35,Ýzmir,1682,Torbalý,yillik,1682,4,58,66,62,62,Ýzmir Torbalý
Tarýmsal Üretim,Diðer,35,Ýzmir,1703,Urla,yillik,1703,4,163,157,156,153,Ýzmir Urla
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",35,Ýzmir,1703,Urla,yillik,1703,4,120,120,120,120,Ýzmir Urla
Tarýmsal Üretim,Örtüaltý süs bitkileri,35,Ýzmir,1703,Urla,yillik,1703,4,14,14,14,16,Ýzmir Urla
Tarýmsal Üretim,Sebzeler,35,Ýzmir,1703,Urla,yillik,1703,4,52,52,52,52,Ýzmir Urla
Tarýmsal Üretim,Süs bitkileri,35,Ýzmir,1703,Urla,yillik,1703,4,18,18,18,16,Ýzmir Urla
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,35,Ýzmir,1703,Urla,yillik,1703,4,35,35,35,35,Ýzmir Urla
Tarýmsal Üretim,Diðer,35,Ýzmir,1776,Beydað,yillik,1776,4,162,153,155,154,Ýzmir Beydað
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",35,Ýzmir,1776,Beydað,yillik,1776,4,95,100,100,100,Ýzmir Beydað
Tarýmsal Üretim,Örtüaltý sebzeler,35,Ýzmir,1776,Beydað,yillik,1776,4,4,4,4,4,Ýzmir Beydað
Tarýmsal Üretim,Sebzeler,35,Ýzmir,1776,Beydað,yillik,1776,4,52,52,52,52,Ýzmir Beydað
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,35,Ýzmir,1776,Beydað,yillik,1776,4,51,51,55,55,Ýzmir Beydað
Tarýmsal Üretim,Diðer,35,Ýzmir,1780,Buca,yillik,1780,4,170,172,173,168,Ýzmir Buca
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",35,Ýzmir,1780,Buca,yillik,1780,4,70,75,75,75,Ýzmir Buca
Tarýmsal Üretim,Örtüaltý sebzeler,35,Ýzmir,1780,Buca,yillik,1780,4,4,4,4,4,Ýzmir Buca
Tarýmsal Üretim,Sebzeler,35,Ýzmir,1780,Buca,yillik,1780,4,32,32,32,32,Ýzmir Buca
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,35,Ýzmir,1780,Buca,yillik,1780,4,47,47,47,47,Ýzmir Buca
Tarýmsal Üretim,Diðer,35,Ýzmir,1819,Konak,yillik,1819,4,80,68,73,75,Ýzmir Konak
Tarýmsal Üretim,Diðer,35,Ýzmir,1826,Menderes,yillik,1826,4,204,195,193,196,Ýzmir Menderes
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",35,Ýzmir,1826,Menderes,yillik,1826,4,105,115,115,115,Ýzmir Menderes
Tarýmsal Üretim,Örtüaltý meyveler,35,Ýzmir,1826,Menderes,yillik,1826,4,0,2,2,2,Ýzmir Menderes
Tarýmsal Üretim,Örtüaltý sebzeler,35,Ýzmir,1826,Menderes,yillik,1826,4,22,22,22,22,Ýzmir Menderes
Tarýmsal Üretim,Örtüaltý süs bitkileri,35,Ýzmir,1826,Menderes,yillik,1826,4,18,18,18,18,Ýzmir Menderes
Tarýmsal Üretim,Sebzeler,35,Ýzmir,1826,Menderes,yillik,1826,4,56,56,56,56,Ýzmir Menderes
Tarýmsal Üretim,Süs bitkileri,35,Ýzmir,1826,Menderes,yillik,1826,4,18,18,18,18,Ýzmir Menderes
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,35,Ýzmir,1826,Menderes,yillik,1826,4,50,50,58,74,Ýzmir Menderes
Tarýmsal Üretim,Diðer,35,Ýzmir,2006,Balçova,yillik,2006,4,112,108,103,104,Ýzmir Balçova
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",35,Ýzmir,2006,Balçova,yillik,2006,4,25,25,35,30,Ýzmir Balçova
Tarýmsal Üretim,Örtüaltý sebzeler,35,Ýzmir,2006,Balçova,yillik,2006,4,26,8,10,8,Ýzmir Balçova
Tarýmsal Üretim,Örtüaltý süs bitkileri,35,Ýzmir,2006,Balçova,yillik,2006,4,18,16,18,16,Ýzmir Balçova
Tarýmsal Üretim,Sebzeler,35,Ýzmir,2006,Balçova,yillik,2006,4,46,16,27,25,Ýzmir Balçova
Tarýmsal Üretim,Süs bitkileri,35,Ýzmir,2006,Balçova,yillik,2006,4,18,16,18,16,Ýzmir Balçova
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,35,Ýzmir,2006,Balçova,yillik,2006,4,7,7,11,11,Ýzmir Balçova
Tarýmsal Üretim,Diðer,35,Ýzmir,2007,Çiðli,yillik,2007,4,165,165,163,161,Ýzmir Çiðli
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",35,Ýzmir,2007,Çiðli,yillik,2007,4,15,15,15,15,Ýzmir Çiðli
Tarýmsal Üretim,Sebzeler,35,Ýzmir,2007,Çiðli,yillik,2007,4,18,18,12,16,Ýzmir Çiðli
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,35,Ýzmir,2007,Çiðli,yillik,2007,4,38,38,38,42,Ýzmir Çiðli
Tarýmsal Üretim,Diðer,35,Ýzmir,2009,Gaziemir,yillik,2009,4,124,114,114,126,Ýzmir Gaziemir
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",35,Ýzmir,2009,Gaziemir,yillik,2009,4,65,60,60,60,Ýzmir Gaziemir
